title,genre,country,device,watch_time,completion_rate
The Witcher,Comedy,United Kingdom,TV,35,51.48903936604604
Wednesday,Comedy,Brazil,Tablet,106,82.77829504784867
The Witcher,Comedy,Brazil,TV,67,81.91254926984945
Bridgerton,Thriller,United Kingdom,TV,97,64.7688501920308
Stranger Things,Action,India,Mobile,60,57.98214339075915
Wednesday,Action,Brazil,TV,31,96.01949157500184
Stranger Things,Drama,United Kingdom,TV,25,77.75045432374256
The Witcher,Documentary,Brazil,TV,70,81.98309920232705
Stranger Things,Drama,United States,Desktop,82,87.17545760719281
Bridgerton,Documentary,Brazil,TV,85,65.46242588125708
Wednesday,Documentary,Brazil,Desktop,69,56.67791329317418
The Witcher,Documentary,United Kingdom,Mobile,103,99.51249339605997
Bridgerton,Action,United Kingdom,TV,58,74.14766816083328
Wednesday,Thriller,United Kingdom,TV,45,72.69664808714953
Money Heist,Action,United States,Desktop,73,57.17887317242976
The Witcher,Action,Canada,Desktop,35,72.48448366846699
Money Heist,Documentary,Canada,Desktop,48,55.22112230794541
Wednesday,Action,India,Tablet,81,85.95982802568273
Wednesday,Thriller,United States,TV,107,72.4740982592714
Bridgerton,Thriller,United States,Mobile,67,79.53276133043205
The Witcher,Documentary,United Kingdom,Mobile,77,60.08997906710951
Wednesday,Comedy,United States,TV,87,84.38865177727408
Money Heist,Thriller,Brazil,Tablet,117,62.721024559776716
Stranger Things,Documentary,Canada,Tablet,72,58.20199735382065
Stranger Things,Comedy,United States,TV,63,80.77514266912496
Money Heist,Thriller,United Kingdom,Mobile,33,72.65681657392498
Money Heist,Thriller,Brazil,Mobile,53,92.18341877097205
Money Heist,Documentary,Canada,TV,42,69.48279573515913
Bridgerton,Thriller,United States,Mobile,47,68.17781469338364
Money Heist,Thriller,Brazil,Desktop,89,90.45906487544025
Bridgerton,Documentary,United Kingdom,Desktop,88,93.25845790716293
Wednesday,Comedy,India,Desktop,98,62.34582475543952
Stranger Things,Comedy,United Kingdom,TV,28,59.466687674853524
Wednesday,Comedy,United Kingdom,TV,110,54.23349071376447
Money Heist,Drama,Canada,Tablet,64,60.99622740196871
The Witcher,Documentary,Canada,Tablet,65,59.40920845839727
Stranger Things,Drama,Canada,TV,70,62.510224353177094
Stranger Things,Thriller,Canada,TV,87,56.77705065454184
Money Heist,Comedy,India,Desktop,80,77.47613737613793
Bridgerton,Drama,India,TV,71,72.47400793374578
Bridgerton,Action,Brazil,TV,117,63.84508448704688
Wednesday,Drama,Brazil,TV,61,78.73778453277022
The Witcher,Drama,Brazil,Tablet,58,90.96355140717992
Stranger Things,Documentary,United States,TV,36,68.7863628531218
Money Heist,Documentary,Canada,Tablet,26,69.43490489133012
Stranger Things,Action,India,TV,22,90.14960089335764
Wednesday,Comedy,India,Mobile,36,55.36769873230498
The Witcher,Comedy,United States,TV,54,99.77601141321894
Money Heist,Thriller,India,TV,67,71.38032437210148
Stranger Things,Drama,Canada,Desktop,20,87.83020775520274
Stranger Things,Thriller,United Kingdom,Mobile,103,99.68445962748345
The Witcher,Documentary,India,Tablet,33,98.88338588495301
Money Heist,Comedy,Canada,Mobile,73,51.83158199248096
The Witcher,Drama,India,Desktop,97,65.09909565428669
Wednesday,Thriller,United Kingdom,Tablet,67,50.462115729053906
Wednesday,Drama,India,Tablet,23,74.41690719976594
Bridgerton,Thriller,United Kingdom,Mobile,55,98.68741070589803
The Witcher,Documentary,India,Tablet,78,53.705958719297904
The Witcher,Action,United States,Desktop,79,77.96471938226502
Stranger Things,Drama,India,Desktop,46,91.57674862234376
Wednesday,Drama,Brazil,Tablet,95,75.60519277318997
Stranger Things,Thriller,Brazil,Desktop,88,84.94925540872427
Bridgerton,Comedy,United States,Desktop,90,89.53774183370749
Wednesday,Thriller,United States,Mobile,74,64.28657142828907
Stranger Things,Action,United States,Tablet,118,75.47566351454182
The Witcher,Comedy,Brazil,Desktop,88,64.85585790639209
Money Heist,Comedy,Canada,Mobile,24,50.713556728182226
Wednesday,Action,Brazil,Mobile,105,78.45873955982033
Bridgerton,Drama,Brazil,Mobile,72,60.053909389693594
Wednesday,Thriller,Brazil,Tablet,59,97.5516462374303
The Witcher,Comedy,United Kingdom,TV,47,83.25158808510656
Bridgerton,Thriller,United Kingdom,Mobile,57,51.92931004040892
The Witcher,Thriller,Canada,Mobile,81,64.60884016910225
The Witcher,Thriller,United States,Desktop,106,68.58115051788839
Money Heist,Thriller,United States,Tablet,112,90.68139401114901
Bridgerton,Documentary,Canada,Tablet,109,68.84966176833174
Money Heist,Drama,Brazil,Tablet,21,61.54088925938908
Wednesday,Documentary,United Kingdom,Mobile,118,76.23456707096348
The Witcher,Drama,Canada,Mobile,72,72.34171152599643
Wednesday,Thriller,United States,Desktop,29,70.78977196847846
Bridgerton,Documentary,United Kingdom,Tablet,50,79.57249657215124
Money Heist,Drama,India,TV,60,80.81458951272305
Wednesday,Comedy,United States,Tablet,35,95.86107725710892
Bridgerton,Comedy,Canada,Desktop,117,54.67461807919949
Bridgerton,Documentary,India,TV,32,53.90548443755781
Money Heist,Action,United States,Tablet,50,87.66940574599178
The Witcher,Drama,Canada,Desktop,112,53.7391627979542
Stranger Things,Comedy,Canada,Mobile,104,68.14693896126691
Wednesday,Drama,United Kingdom,Mobile,109,51.74909367580768
The Witcher,Drama,India,Tablet,34,96.53556111662718
Wednesday,Documentary,Canada,TV,111,94.95610503302355
Money Heist,Action,India,Mobile,45,69.74332615721461
Stranger Things,Documentary,Brazil,TV,114,55.66103249667246
Bridgerton,Thriller,United States,Desktop,102,92.08031158292522
Stranger Things,Documentary,Canada,Desktop,72,79.66297350876886
Wednesday,Action,Canada,Desktop,86,71.21690698981378
Bridgerton,Thriller,India,Mobile,29,64.35015527545993
Money Heist,Comedy,Brazil,Desktop,69,74.34703566196241
Money Heist,Drama,Canada,Mobile,95,99.08053278212165
Bridgerton,Documentary,India,Mobile,57,66.84249984676883
Stranger Things,Comedy,India,TV,53,90.97190408966341
Bridgerton,Documentary,Canada,Desktop,57,79.27570212405398
Bridgerton,Thriller,United States,TV,86,80.28266359107984
Money Heist,Comedy,Canada,Mobile,102,94.40889551891914
Money Heist,Drama,United States,TV,92,64.44147149598044
Wednesday,Thriller,India,Mobile,116,51.299114686289016
Bridgerton,Thriller,United States,TV,92,59.484818242506414
The Witcher,Documentary,United Kingdom,Mobile,42,83.62031467977879
Stranger Things,Documentary,Canada,Mobile,52,59.97937479000492
Bridgerton,Documentary,United States,Mobile,75,99.23427769576196
Money Heist,Thriller,United Kingdom,Mobile,102,73.68455661453503
Bridgerton,Comedy,India,Tablet,94,66.22759530162499
Stranger Things,Documentary,United Kingdom,Desktop,21,80.3662296128863
Money Heist,Drama,United Kingdom,Tablet,28,56.03691763544933
Wednesday,Thriller,United Kingdom,TV,84,90.03118282064077
Wednesday,Thriller,India,Tablet,48,78.75127281308197
Bridgerton,Drama,United States,Mobile,111,90.46190358373406
Stranger Things,Thriller,United Kingdom,TV,70,76.26306733589693
Bridgerton,Drama,United States,Tablet,21,84.96894328666106
Money Heist,Action,United Kingdom,Tablet,93,89.14923247880145
Bridgerton,Thriller,Brazil,TV,62,59.297604900040234
Bridgerton,Action,Brazil,Tablet,40,59.34547674135386
Stranger Things,Comedy,Canada,TV,93,53.16596234861605
Bridgerton,Thriller,United States,Desktop,50,68.56138238787153
Bridgerton,Action,United Kingdom,Tablet,109,72.94206698013916
Bridgerton,Documentary,United Kingdom,TV,100,76.05510071472476
Stranger Things,Thriller,India,Mobile,113,68.49832472029348
The Witcher,Comedy,United Kingdom,TV,25,76.86788746134386
Wednesday,Drama,Brazil,TV,99,83.00013022872997
Bridgerton,Thriller,United States,Tablet,50,50.490405735698815
Wednesday,Thriller,United States,Desktop,23,66.00625247973556
Stranger Things,Comedy,Brazil,TV,82,50.770747922420384
The Witcher,Documentary,India,Desktop,36,94.87034845961793
Money Heist,Comedy,United States,Desktop,76,93.52025849710499
Bridgerton,Action,United Kingdom,Desktop,74,88.88791271164928
Stranger Things,Action,India,Desktop,35,65.96920584168426
Bridgerton,Drama,United Kingdom,Tablet,62,98.94709060906888
Stranger Things,Thriller,United Kingdom,Desktop,107,98.47860259182792
Bridgerton,Action,United States,Tablet,78,56.42840529275915
Money Heist,Thriller,United Kingdom,Desktop,118,54.4855688026517
The Witcher,Drama,United Kingdom,TV,116,86.1997692072369
Bridgerton,Drama,United Kingdom,TV,41,90.59711256509026
Money Heist,Action,India,Tablet,70,96.30037088016253
Stranger Things,Thriller,Brazil,Tablet,63,94.71890493809994
Wednesday,Comedy,Brazil,Tablet,44,92.88794789035556
Stranger Things,Documentary,United Kingdom,Desktop,74,75.90924711715549
Wednesday,Drama,Brazil,Desktop,53,50.43873775309589
Stranger Things,Comedy,Canada,Mobile,50,60.245801625799984
Money Heist,Drama,Brazil,TV,55,63.594416095926235
Bridgerton,Action,United Kingdom,Tablet,25,71.66834743484175
Wednesday,Action,India,Mobile,38,58.7694292609972
Money Heist,Drama,United Kingdom,TV,118,92.78138407676168
Stranger Things,Documentary,United Kingdom,Desktop,59,64.44954659709707
The Witcher,Thriller,India,Tablet,44,71.58077586861745
Wednesday,Thriller,United Kingdom,Mobile,67,61.264444593127216
Wednesday,Comedy,Brazil,Mobile,70,72.75163095609972
Money Heist,Drama,United Kingdom,TV,32,58.59172784584581
Stranger Things,Drama,United Kingdom,Desktop,33,59.352841801319016
Wednesday,Thriller,United States,Mobile,87,97.49624119570274
Stranger Things,Drama,Canada,Tablet,117,86.89174193491743
Wednesday,Drama,Canada,Desktop,28,62.261497911583945
Wednesday,Thriller,United States,TV,115,87.79370755891935
Money Heist,Drama,Canada,Desktop,68,88.70104614825405
Bridgerton,Comedy,Brazil,TV,76,54.20550496548429
Money Heist,Documentary,Canada,Tablet,91,90.25477513120447
Money Heist,Drama,United Kingdom,Mobile,92,82.68948254183614
Wednesday,Action,Brazil,Tablet,109,51.839686214860926
Bridgerton,Documentary,United Kingdom,TV,72,81.41681826493269
The Witcher,Comedy,United States,Tablet,96,68.57929204562674
Money Heist,Comedy,India,Mobile,20,65.33343151565582
Stranger Things,Action,India,Desktop,97,59.522507780375946
Wednesday,Comedy,United States,Tablet,107,79.35129409668812
Money Heist,Thriller,United Kingdom,Desktop,80,68.19401968134417
Money Heist,Comedy,Brazil,Tablet,84,62.96920105191231
Money Heist,Action,United Kingdom,Mobile,77,52.014062908313576
Stranger Things,Comedy,United States,Tablet,55,97.21760417358752
Stranger Things,Comedy,Brazil,Desktop,72,88.98171780667396
Bridgerton,Comedy,Canada,Desktop,57,96.21188504070665
Bridgerton,Thriller,Brazil,Desktop,78,65.22899735436245
Stranger Things,Drama,Brazil,Desktop,59,64.90714855740701
Money Heist,Drama,Brazil,Mobile,68,64.39529521987416
Wednesday,Comedy,United Kingdom,Tablet,67,54.37163487468212
The Witcher,Drama,Canada,Desktop,43,80.28124013230763
The Witcher,Action,Canada,Tablet,100,71.4908849070691
Stranger Things,Thriller,United Kingdom,TV,94,51.45193913298872
Money Heist,Drama,United Kingdom,TV,99,70.35825310445601
The Witcher,Drama,United Kingdom,Mobile,42,72.16533966848702
Bridgerton,Comedy,United States,Mobile,109,91.38598738955041
Wednesday,Thriller,United States,Mobile,34,83.5978070247456
Money Heist,Documentary,Canada,Tablet,111,67.23800936346478
The Witcher,Documentary,India,TV,58,51.05403302142685
Wednesday,Drama,India,Desktop,67,71.63754345554997
Wednesday,Thriller,Brazil,Mobile,87,66.12796183166341
Bridgerton,Action,India,Mobile,73,70.00747769529227
Money Heist,Comedy,United States,Mobile,84,73.66075149590526
The Witcher,Documentary,United Kingdom,TV,24,55.71615570595626
Money Heist,Documentary,India,Mobile,90,92.61615873877577
Money Heist,Comedy,Canada,Mobile,48,95.29776048746913
Wednesday,Drama,Brazil,Desktop,107,54.333928057541534
The Witcher,Thriller,Brazil,TV,64,95.74079878824904
Bridgerton,Action,Canada,Tablet,100,78.0898926331069
Money Heist,Action,Brazil,Mobile,60,51.996609463280464
Stranger Things,Drama,Canada,Tablet,104,93.5023998303196
Money Heist,Comedy,Brazil,Mobile,88,69.53512753440546
Money Heist,Comedy,United Kingdom,Tablet,35,87.57902076414189
Money Heist,Documentary,United States,Desktop,114,51.64177145419388
Stranger Things,Comedy,United States,Desktop,68,87.85833127062598
Stranger Things,Thriller,United Kingdom,TV,87,58.5053441006038
Stranger Things,Comedy,Brazil,Tablet,24,96.91686013107295
Bridgerton,Documentary,United Kingdom,Desktop,63,60.433381225579595
Bridgerton,Documentary,United Kingdom,Mobile,86,68.04034131228757
Wednesday,Comedy,Canada,Tablet,104,99.12236785235373
Stranger Things,Comedy,Canada,Mobile,53,61.47059956173032
Bridgerton,Drama,Canada,Mobile,66,79.90969392589467
Money Heist,Comedy,Canada,Tablet,65,87.7264669413371
Wednesday,Action,United States,TV,28,92.5390191315341
Money Heist,Thriller,India,Tablet,67,55.785619713176104
Stranger Things,Documentary,India,Desktop,77,91.3835567784597
Money Heist,Thriller,United Kingdom,Desktop,90,63.15188995425166
Stranger Things,Drama,United Kingdom,Tablet,87,84.96854784054884
The Witcher,Drama,Canada,Desktop,37,58.97906142545651
Wednesday,Thriller,Canada,TV,119,67.74709822446209
Money Heist,Drama,Canada,TV,76,86.69319919969911
Bridgerton,Thriller,United Kingdom,Desktop,118,82.89113299363478
The Witcher,Thriller,Brazil,Mobile,84,69.82696137822421
Wednesday,Drama,United Kingdom,Mobile,99,50.85740770091806
Stranger Things,Comedy,India,TV,94,83.85950469883927
The Witcher,Action,United Kingdom,Tablet,46,98.84637571168976
Bridgerton,Documentary,Canada,Desktop,79,83.96577699830017
Bridgerton,Action,Brazil,Mobile,21,75.80622921012434
Stranger Things,Drama,Brazil,Tablet,68,65.70386882099235
The Witcher,Documentary,Canada,TV,95,59.22675253683221
Money Heist,Comedy,United Kingdom,TV,36,76.6117423838349
Money Heist,Thriller,Brazil,Tablet,105,89.34950416924127
Bridgerton,Documentary,India,Mobile,99,70.70005258406665
Bridgerton,Drama,United Kingdom,Tablet,56,51.45507256614883
Wednesday,Action,United Kingdom,Desktop,63,92.08376046357444
Stranger Things,Comedy,United Kingdom,Tablet,89,70.2446548411533
Wednesday,Drama,United Kingdom,TV,102,69.50979836249512
Money Heist,Thriller,United Kingdom,Tablet,87,81.32731608738486
Money Heist,Thriller,Canada,TV,66,88.25215949852449
The Witcher,Drama,India,Desktop,20,65.3724797480676
Money Heist,Comedy,United Kingdom,Tablet,46,89.34205672570837
Wednesday,Comedy,United Kingdom,Desktop,82,59.63717536061842
Bridgerton,Action,India,TV,115,58.64657573197226
The Witcher,Thriller,United States,TV,113,95.71043948404059
Stranger Things,Drama,United Kingdom,Mobile,94,63.44521522807407
Wednesday,Comedy,Canada,Mobile,30,76.6412430656305
Money Heist,Thriller,Canada,Tablet,100,94.72606217749674
Money Heist,Documentary,Canada,Tablet,117,62.55561434095031
Bridgerton,Documentary,United Kingdom,TV,44,76.01731684357871
Money Heist,Comedy,India,Mobile,53,56.26894420540938
Bridgerton,Drama,India,Mobile,58,65.57212621661495
Bridgerton,Thriller,India,Mobile,35,90.29528235094509
Money Heist,Action,United Kingdom,Desktop,27,96.02309892226003
Wednesday,Comedy,United States,TV,75,76.34014594279682
The Witcher,Comedy,United Kingdom,TV,80,80.4847727572492
Stranger Things,Documentary,Canada,Desktop,36,94.20972356141846
Wednesday,Action,Canada,Desktop,58,75.3780124555263
Bridgerton,Thriller,United Kingdom,Desktop,33,97.21344354453602
The Witcher,Drama,United States,Tablet,21,50.84466775357592
Wednesday,Action,United Kingdom,Mobile,101,98.4484065160998
Bridgerton,Drama,United States,Tablet,91,72.23027996180505
Stranger Things,Action,Canada,TV,100,54.36636862792346
Bridgerton,Drama,Brazil,Mobile,96,85.72242469696975
The Witcher,Comedy,United Kingdom,Mobile,62,98.71437780063
Money Heist,Drama,Canada,TV,84,88.96895391516603
The Witcher,Thriller,Canada,Mobile,29,80.91444105955026
Bridgerton,Action,Brazil,Desktop,106,61.95883974286881
Bridgerton,Action,United Kingdom,Tablet,35,87.66012825702478
The Witcher,Action,United Kingdom,Mobile,79,90.81671994475414
Bridgerton,Drama,United Kingdom,TV,103,74.11081362801932
Money Heist,Drama,Canada,Mobile,68,72.53978681530495
Bridgerton,Action,Canada,Tablet,113,75.63735709255047
Money Heist,Comedy,Brazil,TV,22,61.20861383734509
Stranger Things,Action,Canada,TV,116,89.33065306089509
Bridgerton,Documentary,Brazil,Desktop,78,69.97001508891474
Wednesday,Drama,Brazil,Tablet,69,67.74830154930775
Wednesday,Documentary,United States,Mobile,97,70.867016758
The Witcher,Drama,Brazil,Tablet,41,65.9038272214065
Bridgerton,Documentary,India,TV,118,52.141866059449924
Money Heist,Drama,Brazil,Desktop,79,51.10699765169357
Stranger Things,Documentary,India,Mobile,47,86.91958184680287
Stranger Things,Comedy,Canada,Tablet,39,96.5511139535497
The Witcher,Drama,United States,Mobile,23,53.68456261852174
Money Heist,Thriller,United Kingdom,Desktop,51,63.941658640890836
The Witcher,Drama,Canada,Tablet,63,89.53740592887381
Wednesday,Action,India,TV,37,79.31103557636226
The Witcher,Action,United Kingdom,Mobile,105,53.84553193676673
Wednesday,Thriller,India,Tablet,52,75.32769079407089
Bridgerton,Action,United Kingdom,TV,98,64.54534036649434
Money Heist,Documentary,India,Tablet,34,62.30936787306265
Stranger Things,Action,Canada,Mobile,96,83.69070728818403
Bridgerton,Action,Canada,Mobile,93,72.89595835998105
The Witcher,Comedy,Canada,Mobile,77,78.0637757428106
Money Heist,Documentary,Brazil,TV,37,88.66765567417147
Bridgerton,Documentary,Brazil,Tablet,47,62.055522384260925
Stranger Things,Action,United States,Mobile,88,72.05717996845382
Money Heist,Documentary,United Kingdom,Tablet,113,57.49885120757723
Bridgerton,Documentary,Canada,Desktop,102,90.57793453645297
The Witcher,Thriller,United Kingdom,Tablet,75,70.09261692968963
Wednesday,Action,United States,Mobile,88,75.10742263184926
Wednesday,Documentary,United States,Desktop,40,62.51996569328202
Stranger Things,Documentary,India,Tablet,117,81.89896886966082
The Witcher,Documentary,Canada,TV,44,87.05535208148405
